food_code,name,category,sub_category,top_category_raw,calories,protein,carbohydrate,fat,dietary_fiber,vitamin_a,vitamin_b1,vitamin_b2,vitamin_c,vitamin_e,sodium,potassium,calcium,iron,zinc,gross_net_ratio,is_hard_to_weigh,scraped_at
045408,玉兰片,蔬菜,嫩茎叶花菜类,蔬菜类及其制品,66.0,2.6,18.6,0.4,11.3,,0.04,0.07,1.0,2.24,5.0,1.9,29.0,0.23,,1.0,False,2026-05-04T08:32:40Z
045339,球茎茴香(甜茴香、意大利茴香),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,17.0,1.2,4.7,0.0,2.2,1.0,0.03,0.06,3.3,0.0,23.0,90.5,35.0,0.18,0.0,0.7,True,2026-05-04T08:32:40Z
045110,瓢儿白(瓢儿菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,18.0,1.7,3.2,0.2,1.6,100.0,,0.03,10.0,,,245.0,59.0,0.54,3.4,0.79,True,2026-05-04T08:32:40Z
045316,甜菜叶 (鲜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,22.0,1.8,4.0,0.1,1.3,305.0,0.1,0.22,30.0,,201.0,547.0,117.0,3.3,0.38,1.0,False,2026-05-04T08:32:40Z
045333,生菜(叶用莴苣),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,12.0,1.6,1.1,0.4,,2.0,,0.01,0.0,0.0,16.1,91.0,14.0,,0.04,0.94,True,2026-05-04T08:32:40Z
045327,番杏(新西兰菠菜、夏菠菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,15.0,1.8,3.1,0.1,,52.0,0.03,0.09,0.0,0.23,445.2,107.0,136.0,0.8,0.36,1.0,False,2026-05-04T08:32:40Z
045329,白凤菜,蔬菜,嫩茎叶花菜类,蔬菜类及其制品,16.0,1.6,4.0,0.2,,89.0,0.03,0.06,6.0,0.12,152.0,192.0,41.0,1.8,0.23,1.0,False,2026-05-04T08:32:40Z
045402,白笋 (干),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,282.0,26.0,57.1,4.0,43.2,1.0,,0.32,0.0,,22.0,0.7,222.0,3.3,2.34,0.64,True,2026-05-04T08:32:40Z
045105,白菜(脱水),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,305.0,6.2,72.9,0.8,9.4,,0.24,,187.0,,,,908.0,4.68,6.33,1.0,False,2026-05-04T08:32:40Z
045108,白菜墓(菜墓，菜心),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,28.0,2.8,4.0,0.5,1.7,80.0,0.05,0.08,44.0,0.52,,236.0,96.0,0.87,6.68,0.84,True,2026-05-04T08:32:40Z
045411,百合 (脱水),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,346.0,8.1,79.1,0.1,1.7,,0.05,0.02,7.0,,43.0,69.8,72.0,1.25,3.08,1.0,False,2026-05-04T08:32:40Z
045409,百合(鲜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,166.0,3.2,38.8,0.1,1.7,,0.02,0.04,18.0,,43.0,6.7,61.0,0.5,0.2,0.82,True,2026-05-04T08:32:40Z
045214,盖莱,蔬菜,嫩茎叶花菜类,蔬菜类及其制品,13.0,1.5,2.8,0.2,,41.0,0.02,0.07,14.0,0.75,73.5,150.0,76.0,0.5,0.47,0.94,True,2026-05-04T08:32:40Z
045419,穿心莲,蔬菜,嫩茎叶花菜类,蔬菜类及其制品,17.0,1.7,2.5,,,,,,3.4,0.0,3.6,188.0,11.0,,0.01,1.0,False,2026-05-04T08:32:40Z
045401,竹笋(鲜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,23.0,2.6,3.6,0.2,1.8,,0.08,0.08,5.0,0.05,1.0,0.4,64.0,0.33,0.04,0.63,True,2026-05-04T08:32:40Z
045330,紫背天葵(红风菜、血皮菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,18.0,1.9,3.8,,,154.0,0.05,0.08,3.0,0.2,19.3,367.0,69.0,0.8,0.37,1.0,False,2026-05-04T08:32:40Z
045109,红菜墓(紫菜墓),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,43.0,2.9,2.7,2.5,0.9,7.0,0.05,0.04,57.0,0.51,,221.0,26.0,0.9,8.43,0.52,True,2026-05-04T08:32:40Z
045420,红薯叶,蔬菜,嫩茎叶花菜类,蔬菜类及其制品,27.0,3.1,5.1,0.0,2.8,113.0,0.2,0.36,0.0,1.37,44.0,115.0,180.0,1.2,0.21,1.0,False,2026-05-04T08:32:40Z
045211,结球甘蓝(紫)(圆白菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,25.0,1.2,6.2,0.2,,,0.04,0.03,26.0,0.0,27.0,177.0,65.0,0.4,0.16,0.86,True,2026-05-04T08:32:40Z
045210,结球甘蓝(绿)(圆白菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,17.0,0.9,4.0,0.2,,1.0,0.02,0.02,16.0,0.0,42.1,46.0,28.0,0.2,0.12,0.86,True,2026-05-04T08:32:40Z
045417,结球菊苣 (红),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,17.0,1.8,3.4,0.2,,9.0,0.04,0.04,2.0,0.2,20.0,24.9,53.0,0.39,0.33,0.89,True,2026-05-04T08:32:40Z
045213,羽衣甘蓝,蔬菜,嫩茎叶花菜类,蔬菜类及其制品,69.0,5.0,5.7,0.4,3.2,364.0,0.07,0.18,63.0,1.12,66.8,395.0,66.0,1.6,0.56,1.0,False,2026-05-04T08:32:40Z
045305,胡萝卜缨(红，鲜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,48.0,1.7,11.3,0.4,4.0,81.0,,,41.0,,74.6,493.0,350.0,8.1,0.67,1.0,False,2026-05-04T08:32:40Z
045206,芥菜(大叶，鲜)(盖菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,16.0,1.8,2.0,0.4,1.2,142.0,0.02,0.11,72.0,0.64,29.0,224.0,28.0,1.0,0.41,0.71,True,2026-05-04T08:32:40Z
045208,芥菜(小叶，鲜)(小芥菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,26.0,2.5,3.6,0.4,1.0,121.0,0.05,0.1,51.0,2.06,38.9,210.0,80.0,1.5,0.5,0.88,True,2026-05-04T08:32:40Z
045207,芥菜(茎用，鲜)(青头菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,13.0,1.3,2.8,0.2,2.8,23.0,,0.02,7.0,1.29,41.1,316.0,23.0,0.7,0.25,0.92,True,2026-05-04T08:32:40Z
045205,芥菜(鲜)(雪里红，雪菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,27.0,2.0,4.7,0.4,1.6,26.0,0.03,0.11,31.0,0.74,30.5,281.0,230.0,3.2,0.7,0.94,True,2026-05-04T08:32:40Z
045215,芥蓝(甘蓝菜、盖蓝菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,24.0,3.1,4.1,0.3,,,0.03,0.12,37.0,0.0,40.2,345.0,121.0,1.0,0.4,0.98,True,2026-05-04T08:32:40Z
045416,芦笋 (紫),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,22.0,2.7,3.4,0.2,1.3,23.0,0.1,0.13,8.3,0.54,14.0,9.2,49.0,0.42,0.07,0.93,True,2026-05-04T08:32:40Z
045415,芦笋(绿)(石刁柏、龙须菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,19.0,2.6,3.3,0.1,,2.0,0.07,0.08,7.0,0.19,18.0,12.4,51.0,0.55,0.62,0.9,True,2026-05-04T08:32:40Z
045331,芹菜(茎)(旱芹，药芹),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,13.0,0.4,3.1,0.2,1.0,2.0,0.01,0.02,2.0,0.0,166.4,128.0,15.0,0.2,0.14,1.0,False,2026-05-04T08:32:40Z
045313,芹菜叶(鲜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,35.0,2.6,5.9,0.6,2.2,244.0,0.08,0.15,22.0,2.5,83.0,137.0,40.0,0.6,1.14,1.0,False,2026-05-04T08:32:40Z
045312,芹菜茎,蔬菜,嫩茎叶花菜类,蔬菜类及其制品,22.0,1.2,4.5,0.2,1.2,28.0,0.02,0.06,8.0,1.32,159.0,206.0,80.0,1.2,0.24,0.67,True,2026-05-04T08:32:40Z
045320,苋菜(紫，鲜)(红苋),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,35.0,2.8,5.9,0.4,1.8,124.0,0.03,0.1,30.0,1.54,42.3,340.0,178.0,2.9,0.7,0.73,True,2026-05-04T08:32:40Z
045319,苋菜(绿，鲜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,30.0,2.8,5.0,0.3,2.2,176.0,0.03,0.12,47.0,0.36,32.4,207.0,187.0,5.4,0.8,0.74,True,2026-05-04T08:32:40Z
045306,苦菜(节节花，拒马菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,46.0,2.8,10.0,0.6,5.4,45.0,0.09,0.11,19.0,2.93,8.7,180.0,66.0,9.4,0.86,1.0,False,2026-05-04T08:32:40Z
045322,茴香(鲜)(小茴香),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,27.0,2.5,4.2,0.4,1.6,201.0,0.06,0.09,26.0,0.94,186.3,149.0,154.0,1.2,0.73,0.86,True,2026-05-04T08:32:40Z
045323,荠菜(鲜)(蓟菜，菱角菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,31.0,2.9,4.7,0.4,1.7,216.0,0.04,0.15,43.0,1.01,31.6,280.0,294.0,5.4,0.68,0.88,True,2026-05-04T08:32:40Z
045324,莴笋(鲜)(莴苣),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,15.0,1.0,2.8,0.1,0.6,13.0,0.02,0.02,4.0,0.19,36.5,212.0,23.0,0.9,0.33,0.62,True,2026-05-04T08:32:40Z
045336,莴笋叶(莴苣菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,15.0,1.0,2.9,0.2,,2.0,0.03,0.0,0.0,0.0,,305.0,9.0,0.19,0.21,1.0,False,2026-05-04T08:32:40Z
045413,菊苣,蔬菜,嫩茎叶花菜类,蔬菜类及其制品,19.0,1.3,3.4,0.2,0.9,103.0,0.08,0.08,7.0,,15.0,22.0,28.0,0.79,,1.0,False,2026-05-04T08:32:40Z
045337,菜(空心菜、藤藤菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,19.0,2.2,4.0,0.2,,143.0,0.03,0.05,5.0,0.1,46.0,,,0.27,,1.0,False,2026-05-04T08:32:40Z
045216,菜花(白色)(花椰菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,20.0,1.7,4.2,0.2,2.1,1.0,0.04,0.04,32.0,0.0,39.2,206.0,31.0,0.4,0.17,0.82,True,2026-05-04T08:32:40Z
045203,菜花(脱水)(脱水花椰菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,312.0,6.5,76.8,0.6,13.2,,0.21,0.18,82.0,,264.3,554.0,185.0,6.4,2.15,1.0,False,2026-05-04T08:32:40Z
045302,菠菜(脱水),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,308.0,6.4,75.7,0.6,12.7,199.0,0.2,0.18,82.0,7.73,242.0,919.0,411.0,25.9,3.91,1.0,False,2026-05-04T08:32:40Z
045301,菠菜(鲜)(赤根菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,28.0,2.6,4.5,0.3,1.7,243.0,0.04,0.11,32.0,1.74,85.2,311.0,66.0,2.9,0.85,0.89,True,2026-05-04T08:32:40Z
045309,萝卜缨(小萝卜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,23.0,1.6,4.1,0.3,1.4,59.0,0.03,0.13,51.0,0.87,43.1,101.0,238.0,0.2,0.29,0.93,True,2026-05-04T08:32:40Z
045307,萝卜缨(白),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,17.0,2.6,1.7,0.3,1.4,,0.02,,77.0,,,,,,,1.0,False,2026-05-04T08:32:40Z
045308,萝卜缨(青),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,38.0,3.1,7.6,0.1,2.9,17.0,0.07,0.08,41.0,0.48,91.4,424.0,110.0,1.4,0.3,1.0,False,2026-05-04T08:32:40Z
045310,落葵(木耳菜，软浆菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,23.0,1.6,4.3,0.3,1.5,168.0,0.06,0.06,34.0,1.66,47.2,140.0,166.0,3.2,0.32,0.76,True,2026-05-04T08:32:40Z
045321,蒿蒿(鲜)(蓬蒿菜，艾菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,24.0,1.9,3.9,0.3,1.2,126.0,0.04,0.09,18.0,0.92,161.3,220.0,73.0,2.5,0.35,0.82,True,2026-05-04T08:32:40Z
045217,西兰花(绿菜花),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,27.0,3.5,3.7,0.6,,13.0,0.06,0.08,56.0,0.76,46.7,179.0,50.0,0.9,0.46,0.83,True,2026-05-04T08:32:40Z
045332,西芹(西洋芹菜，美芹),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,17.0,0.6,4.8,0.1,2.2,2.0,0.01,0.03,4.0,0.0,313.3,15.0,36.0,0.2,0.1,0.85,True,2026-05-04T08:32:40Z
045338,观达菜(根达菜、牛皮菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,23.0,1.9,4.5,0.3,2.8,39.0,0.01,0.24,6.4,0.5,64.0,220.0,17.0,0.18,1.4,1.0,False,2026-05-04T08:32:40Z
045418,软化白菊苣,蔬菜,嫩茎叶花菜类,蔬菜类及其制品,17.0,1.5,3.1,0.2,,1.0,0.04,0.02,1.0,0.14,20.0,33.6,53.0,0.24,0.21,0.97,True,2026-05-04T08:32:40Z
045119,酸白菜(酸菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,10.0,0.7,2.6,0.2,,,0.01,0.01,,,21.0,43.1,48.0,0.03,0.16,1.0,False,2026-05-04T08:32:40Z
045412,金针菜(鲜)(黄花菜),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,214.0,19.4,34.9,1.4,7.7,153.0,0.05,0.21,10.0,4.92,85.0,59.2,216.0,3.99,4.22,0.98,True,2026-05-04T08:32:40Z
045403,鞭笋(鲜)(马鞭笋),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,24.0,2.6,6.7,0.0,6.6,,0.05,0.09,7.0,,13.0,4.6,49.0,0.64,0.44,0.45,True,2026-05-04T08:32:40Z
045318,香菜 (脱水),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,310.0,7.4,71.2,1.3,8.2,236.0,0.17,0.28,75.0,22.15,1217.5,1031.0,1723.0,22.3,1.71,1.0,False,2026-05-04T08:32:40Z
045317,香菜(鲜)(荒萎),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,33.0,1.8,6.2,0.4,1.2,97.0,0.04,0.14,48.0,0.8,48.5,272.0,101.0,2.9,0.45,0.81,True,2026-05-04T08:32:40Z
045122,鸡毛菜,蔬菜,嫩茎叶花菜类,蔬菜类及其制品,19.0,2.7,2.6,0.2,,69.0,,0.09,24.0,0.3,62.7,230.0,78.0,2.1,0.31,1.0,False,2026-05-04T08:32:40Z
045406,黑笋(干),蔬菜,嫩茎叶花菜类,蔬菜类及其制品,268.0,17.6,57.5,2.4,27.2,,,0.41,0.0,,82.0,6.2,426.0,7.6,4.2,0.76,True,2026-05-04T08:32:40Z
041109,小水萝卜(算盘子，红皮萝卜),蔬菜,根菜类,蔬菜类及其制品,21.0,1.1,4.2,0.2,1.0,2.0,0.02,0.04,22.0,0.78,33.5,286.0,32.0,0.4,0.21,0.66,True,2026-05-04T08:32:40Z
041402,根芹(根洋芹、球根塘蒿),蔬菜,根菜类,蔬菜类及其制品,38.0,2.2,10.0,0.1,4.6,2.0,0.04,0.07,1.0,0.0,75.9,441.0,79.0,0.5,0.58,0.67,True,2026-05-04T08:32:40Z
041115,樱桃萝卜,蔬菜,根菜类,蔬菜类及其制品,12.0,0.9,3.0,0.1,,2.0,0.01,0.03,14.0,0.0,82.6,202.0,18.0,0.4,0.18,0.46,True,2026-05-04T08:32:40Z
041108,水萝(脆萝),蔬菜,根菜类,蔬菜类及其制品,22.0,0.8,5.5,0.0,1.4,21.0,0.03,0.05,45.0,,9.7,,,,0.49,0.93,True,2026-05-04T08:32:40Z
041401,甜菜根(鲜)甜菜头，糖萝卜),蔬菜,根菜类,蔬菜类及其制品,87.0,1.0,23.5,0.1,5.9,,0.05,0.04,8.0,1.85,20.8,254.0,56.0,0.9,0.31,0.9,True,2026-05-04T08:32:40Z
041112,白萝卜 (圆),蔬菜,根菜类,蔬菜类及其制品,16.0,0.7,3.6,0.2,1.0,0.0,0.02,0.01,16.0,0.0,117.5,14.0,25.0,0.3,0.12,0.94,True,2026-05-04T08:32:40Z
041101,白萝卜(鲜)(莱),蔬菜,根菜类,蔬菜类及其制品,16.0,0.7,4.0,0.1,,0.0,,0.01,19.0,0.0,54.3,167.0,47.0,,0.12,0.95,True,2026-05-04T08:32:40Z
041403,紫菜头,蔬菜,根菜类,蔬菜类及其制品,42.0,1.8,10.6,0.2,4.2,0.0,0.02,0.03,,0.0,306.0,26.0,16.0,0.5,0.31,0.89,True,2026-05-04T08:32:40Z
041105,红心萝卜(心里美),蔬菜,根菜类,蔬菜类及其制品,41.0,1.2,9.8,0.0,1.4,7.0,0.02,0.02,20.0,,49.1,385.0,86.0,0.9,0.74,0.94,True,2026-05-04T08:32:40Z
041110,红心萝卜(心里美),蔬菜,根菜类,蔬菜类及其制品,23.0,0.8,4.9,0.2,0.8,1.0,0.02,0.04,23.0,,85.4,116.0,68.0,0.5,0.17,,False,2026-05-04T08:32:40Z
041103,红旦旦萝卜(樱桃萝下，小水萝),蔬菜,根菜类,蔬菜类及其制品,19.0,0.8,4.3,0.0,0.8,0.0,0.01,,4.0,1.11,20.1,63.0,9.0,2.9,0.32,0.95,True,2026-05-04T08:32:40Z
041104,红萝卜(萝),蔬菜,根菜类,蔬菜类及其制品,22.0,1.0,4.6,0.1,0.8,0.0,0.05,0.02,3.0,1.2,62.7,110.0,11.0,2.8,0.69,0.97,True,2026-05-04T08:32:40Z
041204,胡萝卜,蔬菜,根菜类,蔬菜类及其制品,32.0,1.0,8.1,0.2,,342.0,,0.02,9.0,0.31,120.7,119.0,27.0,0.3,0.22,0.97,True,2026-05-04T08:32:40Z
041203,胡萝卜 (脱水),蔬菜,根菜类,蔬菜类及其制品,333.0,4.2,77.9,1.9,6.4,1438.0,0.12,0.15,32.0,,300.7,1117.0,458.0,8.5,1.85,1.0,False,2026-05-04T08:32:40Z
041202,胡萝卜 (黄),蔬菜,根菜类,蔬菜类及其制品,46.0,1.4,10.2,0.2,1.3,344.0,0.04,0.04,16.0,,25.1,193.0,32.0,0.5,0.14,0.97,True,2026-05-04T08:32:40Z
041201,胡萝卜(红)(金笋，丁香萝卜),蔬菜,根菜类,蔬菜类及其制品,39.0,1.0,8.8,0.2,1.1,344.0,0.04,0.03,13.0,0.41,71.4,190.0,32.0,1.0,0.23,0.96,True,2026-05-04T08:32:40Z
041301,芥菜头(大头菜，水芥),蔬菜,根菜类,蔬菜类及其制品,36.0,1.9,7.4,0.2,1.4,,0.06,0.02,34.0,0.2,65.6,243.0,65.0,0.8,0.39,0.83,True,2026-05-04T08:32:40Z
041106,花叶萝卜,蔬菜,根菜类,蔬菜类及其制品,48.0,1.2,11.5,,2.1,0.0,0.01,0.02,3.0,0.4,47.2,104.0,16.0,3.1,0.74,0.85,True,2026-05-04T08:32:40Z
041102,萝卜(红皮萝卜),蔬菜,根菜类,蔬菜类及其制品,18.0,0.8,4.2,0.1,1.1,0.0,0.01,0.02,5.6,0.0,111.2,16.0,39.0,0.3,0.23,0.96,True,2026-05-04T08:32:40Z
041302,蓝(玉蔓菁，球茎甘蓝， 大头菜),蔬菜,根菜类,蔬菜类及其制品,32.0,1.3,7.0,0.2,1.3,2.0,0.04,0.02,41.0,0.13,29.8,190.0,25.0,0.3,0.17,0.78,True,2026-05-04T08:32:40Z
041113,青萝卜,蔬菜,根菜类,蔬菜类及其制品,29.0,1.2,6.9,0.2,,7.0,0.01,0.02,7.0,0.0,56.0,248.0,47.0,0.3,0.16,0.95,True,2026-05-04T08:32:40Z
046001,慈姑(鲜)(乌芋，白地果),蔬菜,水生蔬菜类,蔬菜类及其制品,97.0,4.6,19.9,0.2,1.4,,0.14,0.07,4.0,2.16,39.1,707.0,14.0,2.2,0.99,0.89,True,2026-05-04T08:32:40Z
046006,水芹菜,蔬菜,水生蔬菜类,蔬菜类及其制品,13.0,1.4,1.8,0.2,0.9,63.0,0.01,0.19,5.0,0.32,40.9,212.0,38.0,6.9,0.38,0.6,True,2026-05-04T08:32:40Z
046011,红菱,蔬菜,水生蔬菜类,蔬菜类及其制品,165.0,5.7,40.9,0.3,,,,,,,18.0,323.0,51.0,1.3,1.25,0.54,True,2026-05-04T08:32:40Z
046008,荸荠(鲜)(马蹄，地栗),蔬菜,水生蔬菜类,蔬菜类及其制品,61.0,1.2,14.2,0.2,1.1,3.0,0.02,0.02,7.0,0.65,15.7,306.0,4.0,0.6,0.34,0.78,True,2026-05-04T08:32:40Z
046009,莼菜(瓶装)(花案菜),蔬菜,水生蔬菜类,蔬菜类及其制品,21.0,1.4,3.8,0.1,0.5,55.0,,0.01,0.0,0.9,7.9,2.0,42.0,2.4,0.67,1.0,False,2026-05-04T08:32:40Z
046007,菱白(鲜)(芡笋，荧粑),蔬菜,水生蔬菜类,蔬菜类及其制品,26.0,1.2,5.9,0.2,1.9,5.0,0.02,0.03,5.0,0.99,5.8,209.0,4.0,0.4,0.33,0.74,True,2026-05-04T08:32:40Z
046003,菱角(老，鲜)(龙角),蔬菜,水生蔬菜类,蔬菜类及其制品,101.0,4.5,21.4,0.1,1.7,1.0,0.19,0.06,13.0,,5.8,437.0,7.0,0.6,0.62,0.57,True,2026-05-04T08:32:40Z
046005,蒲菜(鲜(香蒲，甘蒲，野苓白),蔬菜,水生蔬菜类,蔬菜类及其制品,14.0,1.2,2.4,0.1,0.9,1.0,0.03,0.04,6.0,,,,53.0,0.2,,0.12,True,2026-05-04T08:32:40Z
046010,藕(莲藕),蔬菜,水生蔬菜类,蔬菜类及其制品,47.0,1.2,11.5,0.2,2.2,0.0,0.04,0.01,19.0,0.32,34.3,293.0,18.0,0.3,0.24,0.88,True,2026-05-04T08:32:40Z
046002,豆瓣菜(鲜)西洋菜，水田芥),蔬菜,水生蔬菜类,蔬菜类及其制品,20.0,2.9,1.5,0.5,1.2,796.0,0.01,0.11,52.0,0.59,61.2,179.0,30.0,1.0,0.69,0.73,True,2026-05-04T08:32:40Z
043228,丝瓜,蔬菜,茄果瓜菜类,蔬菜类及其制品,20.0,1.3,4.0,0.2,,13.0,0.02,0.04,4.0,0.08,3.7,121.0,37.0,0.3,0.22,0.83,True,2026-05-04T08:32:40Z
043205,佛手瓜(棒瓜，菜肴梨),蔬菜,茄果瓜菜类,蔬菜类及其制品,18.0,,1.2,3.8,0.0,20.0,0.1,,8.0,,,76.0,17.0,0.08,1.45,1.0,False,2026-05-04T08:32:40Z
043221,冬瓜,蔬菜,茄果瓜菜类,蔬菜类及其制品,10.0,0.3,,,0.0,0.0,0.0,,16.0,0.04,10.0,,12.0,0.1,0.02,0.8,True,2026-05-04T08:32:40Z
043227,南瓜 (栗面),蔬菜,茄果瓜菜类,蔬菜类及其制品,36.0,1.4,8.8,0.1,2.6,127.0,0.03,0.04,5.0,1.92,11.0,445.0,16.0,0.4,0.22,0.74,True,2026-05-04T08:32:40Z
043213,南瓜(鲜)(倭瓜，番瓜),蔬菜,茄果瓜菜类,蔬菜类及其制品,23.0,,0.8,5.3,0.0,890.0,0.04,,8.0,0.36,,145.0,16.0,0.14,0.46,0.85,True,2026-05-04T08:32:40Z
043214,南瓜粉,蔬菜,茄果瓜菜类,蔬菜类及其制品,343.0,7.1,11.5,,0.0,60.0,0.7,,7.0,26.61,18.0,,171.0,1.4,2.3,1.0,False,2026-05-04T08:32:40Z
043107,奶柿子(西红柿),蔬菜,茄果瓜菜类,蔬菜类及其制品,14.0,0.6,3.2,0.1,0.8,44.0,0.05,0.02,8.0,1.31,8.3,163.0,15.0,0.4,0.14,1.0,False,2026-05-04T08:32:40Z
043220,小西胡瓜,蔬菜,茄果瓜菜类,蔬菜类及其制品,22.0,,,4.8,0.0,,0.01,,,,0.0,1.7,5.0,0.1,1.0,0.79,True,2026-05-04T08:32:40Z
043125,彩椒,蔬菜,茄果瓜菜类,蔬菜类及其制品,26.0,,,6.4,0.0,794.0,0.05,,104.0,1.6,18.0,6.8,,0.18,0.12,0.83,True,2026-05-04T08:32:40Z
043204,方瓜,蔬菜,茄果瓜菜类,蔬菜类及其制品,14.0,,0.6,3.1,0.0,140.0,0.01,,2.0,0.37,,4.0,40.0,0.97,0.31,0.82,True,2026-05-04T08:32:40Z
043120,樱桃番茄(小西红柿),蔬菜,茄果瓜菜类,蔬菜类及其制品,25.0,1.0,5.8,0.2,,28.0,0.03,0.02,3.0,0.98,10.0,262.0,6.0,0.3,0.2,0.98,True,2026-05-04T08:32:40Z
043124,甜椒(灯笼椒、柿子椒),蔬菜,茄果瓜菜类,蔬菜类及其制品,18.0,,,3.8,0.0,76.0,0.02,,130.0,0.41,,,,,0.38,0.82,True,2026-05-04T08:32:40Z
043112,甜椒(脱水),蔬菜,茄果瓜菜类,蔬菜类及其制品,324.0,7.6,76.6,0.4,8.3,1409.0,0.23,0.18,846.0,6.05,26.0,1443.0,130.0,7.4,1.65,1.0,False,2026-05-04T08:32:40Z
043106,番茄 (整个，罐头),蔬菜,茄果瓜菜类,蔬菜类及其制品,22.0,2.0,2.6,0.6,0.8,96.0,0.03,0.02,5.0,1.66,246.9,197.0,31.0,0.4,0.24,1.0,False,2026-05-04T08:32:40Z
043119,番茄(西红柿),蔬菜,茄果瓜菜类,蔬菜类及其制品,15.0,0.9,3.3,0.2,,31.0,0.02,0.01,14.0,0.42,9.7,179.0,4.0,0.2,0.12,0.97,True,2026-05-04T08:32:40Z
043201,白瓜,蔬菜,茄果瓜菜类,蔬菜类及其制品,12.0,,0.9,2.6,0.0,,0.04,,16.0,0.2,,70.0,6.0,0.04,1.1,0.83,True,2026-05-04T08:32:40Z
043126,秋葵(黄秋葵、羊角豆),蔬菜,茄果瓜菜类,蔬菜类及其制品,25.0,,1.8,6.2,0.0,238.0,0.05,,7.2,0.0,,19.0,101.0,0.24,0.54,0.98,True,2026-05-04T08:32:40Z
043226,秋黄瓜(旱黄瓜),蔬菜,茄果瓜菜类,蔬菜类及其制品,14.0,0.9,2.5,0.2,,3.0,0.02,0.01,,0.0,2.2,141.0,9.0,0.2,0.17,0.92,True,2026-05-04T08:32:40Z
043217,笋瓜(生瓜),蔬菜,茄果瓜菜类,蔬菜类及其制品,13.0,0.5,0.7,,0.0,100.0,0.02,,5.0,0.29,7.0,,14.0,0.09,,0.91,True,2026-05-04T08:32:40Z
043209,节瓜(毛瓜),蔬菜,茄果瓜菜类,蔬菜类及其制品,14.0,,1.2,3.4,0.0,,0.05,,39.0,0.27,,40.0,4.0,0.08,0.26,0.92,True,2026-05-04T08:32:40Z
043212,苦瓜(鲜)(凉瓜，癫瓜),蔬菜,茄果瓜菜类,蔬菜类及其制品,22.0,,1.4,4.9,0.0,100.0,0.03,,56.0,0.85,,256.0,14.0,0.36,0.36,0.81,True,2026-05-04T08:32:40Z
043101x,茄子 (代表值),蔬菜,茄果瓜菜类,蔬菜类及其制品,23.0,1.1,,,1.3,4.0,,0.04,5.0,1.13,5.4,142.0,24.0,0.5,0.23,0.93,True,2026-05-04T08:32:40Z
